34.982111,135.963602,34.982202,135.963644,90.0
34.982111,135.963602,34.982202,135.963644,92.0
34.982111,135.963602,34.982202,135.963644,94.0
34.982111,135.963602,34.982202,135.963644,96.00000000000001
34.982111,135.963602,34.982202,135.963644,98.00000000000001
34.982111,135.963602,34.982202,135.963644,100.00000000000001
34.982111,135.963602,34.982202,135.963644,102.00000000000001
34.982111,135.963602,34.982202,135.963644,104.00000000000001
34.982111,135.963602,34.982202,135.963644,106.00000000000003
34.982111,135.963602,34.982202,135.963644,108.00000000000003
34.982111,135.963602,34.982202,135.963644,110.00000000000003
34.982111,135.963602,34.982202,135.963644,112.00000000000003
34.982111,135.963602,34.982202,135.963644,114.00000000000003
34.982111,135.963602,34.982202,135.963644,116.00000000000004
34.982111,135.963602,34.982202,135.963644,118.00000000000004
34.982111,135.963602,34.982202,135.963644,120.00000000000004
34.982111,135.963602,34.982202,135.963644,122.00000000000004
34.982111,135.963602,34.982202,135.963644,124.00000000000004
34.982111,135.963602,34.982202,135.963644,126.00000000000006
34.982111,135.963602,34.982202,135.963644,128.00000000000006
34.982111,135.963602,34.982202,135.963644,130.00000000000006
34.982111,135.963602,34.982202,135.963644,132.00000000000006
34.982111,135.963602,34.982202,135.963644,134.00000000000006
34.982111,135.963602,34.982202,135.963644,136.00000000000006
34.982111,135.963602,34.982202,135.963644,138.00000000000006
34.982111,135.963602,34.982202,135.963644,140.00000000000006
34.982111,135.963602,34.982202,135.963644,142.00000000000009
34.982111,135.963602,34.982202,135.963644,144.00000000000009
34.982111,135.963602,34.982202,135.963644,146.00000000000009
34.982111,135.963602,34.982202,135.963644,148.00000000000009
34.982111,135.963602,34.982202,135.963644,150.00000000000009
34.982111,135.963602,34.982202,135.963644,152.00000000000009
34.982111,135.963602,34.982202,135.963644,154.00000000000009
34.982111,135.963602,34.982202,135.963644,156.00000000000009
34.982111,135.963602,34.982202,135.963644,158.00000000000009
34.982111,135.963602,34.982202,135.963644,160.00000000000009
34.982111,135.963602,34.982202,135.963644,162.0000000000001
34.982111,135.963602,34.982202,135.963644,164.0000000000001
34.982111,135.963602,34.982202,135.963644,166.0000000000001
